workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
2,fan,feminine,furniture,25,soft,brown,texture,0.59,color
2,carrot,feminine,food,26,plastic,round,material,0.44,shape
2,banana,feminine,food,27,old,wooden,age,0.64,material
2,carrot,feminine,food,28,yellow,rotten,color,0.51,age
3,TV,masculine,furniture,3,rotten,bad,age,0.21,quality
3,chair,masculine,furniture,4,fresh,yellow,age,0.51,color
3,desk,masculine,furniture,5,round,rotten,shape,0.34,age
3,fan,feminine,furniture,6,wooden,long,material,0.64,size
3,couch,feminine,furniture,7,blue,small,color,0.4,size
3,banana,feminine,food,8,hard,bad,texture,0.78,quality
3,TV,masculine,furniture,9,soft,small,texture,0.33,size
3,banana,feminine,food,10,square,hard,shape,0.61,texture
3,banana,feminine,food,11,metal,smooth,material,0.34,texture
3,carrot,feminine,food,12,blue,fresh,color,0.68,age
3,fan,feminine,furniture,13,square,short,shape,0.39,size
3,TV,masculine,furniture,14,rotten,round,age,0.73,shape
3,banana,feminine,food,15,plastic,huge,material,0.32,size
3,cheese,masculine,food,16,yellow,long,color,0.74,size
3,cheese,masculine,food,17,good,rotten,quality,0.25,age
3,couch,feminine,furniture,18,square,plastic,shape,0.58,material
3,desk,masculine,furniture,19,good,red,quality,0.57,color
3,fan,feminine,furniture,20,bad,green,quality,0.45,color
3,desk,masculine,furniture,21,plastic,blue,material,0.77,color
3,cheese,masculine,food,22,fresh,wooden,age,0.33,material
3,couch,feminine,furniture,23,purple,huge,color,0.61,size
3,fan,feminine,furniture,24,old,hard,age,0.35,texture
3,desk,masculine,furniture,25,bad,big,quality,0.69,size
3,couch,feminine,furniture,26,small,blue,size,0.46,color
3,TV,masculine,furniture,27,soft,yellow,texture,0.3,color
3,chair,masculine,furniture,28,bad,new,quality,0.71,age
4,cheese,masculine,food,3,short,blue,size,0,color
4,desk,masculine,furniture,4,purple,fresh,color,0,age
4,cheese,masculine,food,5,short,blue,size,0,color
4,banana,feminine,food,6,fresh,good,age,0,quality
4,banana,feminine,food,7,round,red,shape,1,color
4,desk,masculine,furniture,8,long,new,size,0,age
4,tomato,feminine,food,9,blue,hard,color,0,texture
4,carrot,feminine,food,10,old,huge,age,0,size
4,couch,feminine,furniture,11,long,green,size,0,color
4,chair,masculine,furniture,12,smooth,short,texture,1,size
4,carrot,feminine,food,13,round,metal,shape,1,material
4,chair,masculine,furniture,14,plastic,good,material,0,quality
4,apple,feminine,food,15,plastic,smooth,material,0,texture
4,couch,feminine,furniture,16,short,red,size,0,color
4,couch,feminine,furniture,17,yellow,long,color,1,size
4,fan,feminine,furniture,18,smooth,small,texture,0,size
4,TV,masculine,furniture,19,brown,long,color,0,size
4,desk,masculine,furniture,20,green,big,color,0,size
4,fan,feminine,furniture,21,blue,short,color,0,size
4,chair,masculine,furniture,22,huge,purple,size,1,color
4,couch,feminine,furniture,23,yellow,big,color,0,size
4,apple,feminine,food,24,new,brown,age,1,color
4,chair,masculine,furniture,25,soft,yellow,texture,1,color
4,desk,masculine,furniture,26,wooden,big,material,0,size
4,banana,feminine,food,27,rotten,brown,age,1,color
4,carrot,feminine,food,28,small,square,size,0,shape
5,couch,feminine,furniture,3,rotten,yellow,age,1,color
5,carrot,feminine,food,4,good,green,quality,0,color
5,desk,masculine,furniture,5,smooth,old,texture,1,age
5,tomato,feminine,food,6,smooth,plastic,texture,0,material
5,tomato,feminine,food,7,soft,blue,texture,0.05,color
5,chair,masculine,furniture,8,brown,fresh,color,0.02,age
5,tomato,feminine,food,9,yellow,short,color,0.97,size
5,TV,masculine,furniture,10,long,blue,size,0.02,color
5,fan,feminine,furniture,11,hard,brown,texture,0.02,color
5,tomato,feminine,food,12,hard,red,texture,0.97,color
5,TV,masculine,furniture,13,fresh,bad,age,0.95,quality
5,desk,masculine,furniture,14,fresh,long,age,0.98,size
5,tomato,feminine,food,15,purple,good,color,0.98,quality
5,tomato,feminine,food,16,fresh,brown,age,0.99,color
5,couch,feminine,furniture,17,soft,square,texture,0.97,shape
5,couch,feminine,furniture,18,smooth,purple,texture,0,color
5,tomato,feminine,food,19,green,round,color,0.02,shape
5,tomato,feminine,food,20,smooth,rotten,texture,0.02,age
5,chair,masculine,furniture,21,wooden,small,material,0,size
5,TV,masculine,furniture,22,green,rotten,color,0.97,age
5,fan,feminine,furniture,23,metal,old,material,0.93,age
5,tomato,feminine,food,24,round,wooden,shape,0.97,material
5,chair,masculine,furniture,25,bad,brown,quality,1,color
5,chair,masculine,furniture,26,yellow,huge,color,0.97,size
5,tomato,feminine,food,27,bad,short,quality,0.03,size
5,banana,feminine,food,28,big,round,size,0.97,shape
6,chair,masculine,furniture,3,metal,big,material,0.5,size
6,desk,masculine,furniture,4,red,new,color,0.3,age
6,chair,masculine,furniture,5,short,bad,size,0.33,quality
6,carrot,feminine,food,6,wooden,purple,material,0.7,color
6,cheese,masculine,food,7,blue,smooth,color,0.34,texture
6,fan,feminine,furniture,8,hard,good,texture,0.66,quality
6,fan,feminine,furniture,9,green,metal,color,0.3,material
6,tomato,feminine,food,10,smooth,green,texture,0.59,color
6,desk,masculine,furniture,11,metal,short,material,0.32,size
6,apple,feminine,food,12,rotten,soft,age,0.42,texture
6,banana,feminine,food,13,square,rotten,shape,0.48,age
6,couch,feminine,furniture,14,new,wooden,age,0.64,material
6,banana,feminine,food,15,new,short,age,0.31,size
6,cheese,masculine,food,16,plastic,red,material,0.51,color
6,apple,feminine,food,17,metal,new,material,0.37,age
6,cheese,masculine,food,18,huge,round,size,0.7,shape
6,couch,feminine,furniture,19,yellow,big,color,0.28,size
6,couch,feminine,furniture,20,short,plastic,size,0.57,material
6,couch,feminine,furniture,21,square,red,shape,0.71,color
6,banana,feminine,food,22,short,yellow,size,0.26,color
6,fan,feminine,furniture,23,wooden,new,material,0.49,age
6,cheese,masculine,food,24,good,plastic,quality,0.37,material
6,couch,feminine,furniture,25,green,small,color,0.56,size
6,cheese,masculine,food,26,red,square,color,0.36,shape
6,apple,feminine,food,27,short,blue,size,0.58,color
6,carrot,feminine,food,28,rotten,plastic,age,0.59,material
7,fan,feminine,furniture,3,plastic,green,material,0,color
7,desk,masculine,furniture,4,new,brown,age,1,color
7,tomato,feminine,food,5,new,blue,age,1,color
7,apple,feminine,food,6,rotten,big,age,1,size
7,fan,feminine,furniture,7,small,bad,size,0,quality
7,tomato,feminine,food,8,small,metal,size,0.02,material
7,fan,feminine,furniture,9,rotten,green,age,1,color
7,apple,feminine,food,10,hard,plastic,texture,0.06,material
7,TV,masculine,furniture,11,square,hard,shape,0.09,texture
7,couch,feminine,furniture,12,round,brown,shape,1,color
7,fan,feminine,furniture,13,wooden,green,material,0.94,color
7,fan,feminine,furniture,14,wooden,square,material,0.98,shape
7,chair,masculine,furniture,15,blue,round,color,0.1,shape
7,tomato,feminine,food,16,old,yellow,age,0.95,color
7,banana,feminine,food,17,metal,red,material,0.96,color
7,couch,feminine,furniture,18,old,yellow,age,0.9,color
7,apple,feminine,food,19,short,fresh,size,0.01,age
7,tomato,feminine,food,20,new,blue,age,0.09,color
7,carrot,feminine,food,21,bad,short,quality,0.99,size
7,tomato,feminine,food,22,small,yellow,size,0.97,color
7,couch,feminine,furniture,23,fresh,brown,age,0.91,color
7,cheese,masculine,food,24,short,new,size,0.05,age
7,apple,feminine,food,25,plastic,smooth,material,0.95,texture
7,banana,feminine,food,26,fresh,huge,age,0.91,size
7,chair,masculine,furniture,27,small,good,size,0.02,quality
7,banana,feminine,food,28,big,square,size,0.97,shape
8,chair,masculine,furniture,3,new,short,age,0.52,size
8,banana,feminine,food,4,rotten,hard,age,0.77,texture
8,banana,feminine,food,5,bad,big,quality,0.63,size
8,tomato,feminine,food,6,small,fresh,size,0.87,age
8,desk,masculine,furniture,7,bad,short,quality,0.65,size
8,desk,masculine,furniture,8,metal,yellow,material,0.8,color
8,carrot,feminine,food,9,smooth,blue,texture,0.66,color
8,carrot,feminine,food,10,old,plastic,age,0.78,material
8,tomato,feminine,food,11,big,red,size,0.71,color
8,TV,masculine,furniture,12,short,bad,size,0.82,quality
8,TV,masculine,furniture,13,fresh,square,age,0.67,shape
8,chair,masculine,furniture,14,round,red,shape,0.82,color
8,carrot,feminine,food,15,smooth,bad,texture,0.77,quality
8,cheese,masculine,food,16,huge,wooden,size,0.71,material
8,tomato,feminine,food,17,wooden,soft,material,0.76,texture
8,apple,feminine,food,18,round,small,shape,0.83,size
8,tomato,feminine,food,19,soft,fresh,texture,0.8,age
8,tomato,feminine,food,20,yellow,hard,color,0.84,texture
8,apple,feminine,food,21,good,short,quality,0.73,size
8,carrot,feminine,food,22,purple,long,color,0.87,size
8,fan,feminine,furniture,23,metal,smooth,material,0.73,texture
8,apple,feminine,food,24,wooden,fresh,material,0.82,age
8,apple,feminine,food,25,green,plastic,color,0.77,material
8,chair,masculine,furniture,26,new,blue,age,0.86,color
8,cheese,masculine,food,27,fresh,good,age,0.86,quality
8,apple,feminine,food,28,old,short,age,0.75,size
